0.5                 ,11050.926969572367,1.502814334438893,0.00873288114760678,-0.011056276961691536,-0.010245851096326229,0.25202579692416954,0.005528029170020203
0.5                 ,784.7617413651315,0.23058428068294878,0.024826238572405165,-0.021546468130774654,-0.011483672759124753,0.3133118857484417,0.013436749600006917
0.5                 ,5133.082614103618,0.14225823660030718,0.026540938120143007,0.009924105376474701,-0.010341068147310731,0.05440464719719125,-0.028743092693255565
0.5                 ,12817.447672697368,0.42931787986889236,0.017477526224957296,-0.005641984745390571,-0.004913696241194126,0.12128214076572225,-0.033429741836951396
0.5                 ,5612                ,0.7015              ,0.0136961           ,-0.015253           ,-0.00155687         ,0.345345            ,-0.0194896          
0.5                 ,4829                ,0.603625            ,0.00731064          ,-0.00715922         ,0.000151415         ,0.210138            ,-0.0101365          
0.5                 ,5923                ,0.740375            ,0.0182859           ,-0.0217623          ,-0.00347645         ,0.420865            ,-0.0257978          
0.5                 ,6470                ,0.80875             ,0.0201826           ,-0.0240568          ,-0.00387423         ,0.457178            ,-0.0268174          
0.5                 ,363.47671566611825,1.37032526831493,0.03192999384160478,-0.046249176367647804,-0.0015810994567365625,0.16213953331523706,-0.03577306640879931
0.5                 ,6369.647106291117,1.690507178114506,0.016497697911964246,-0.003611625164277703,0.001370629123782996,0.22751136139446065,-0.021713118977711818
0.5                 ,3543.213981291118,1.690507178114506,0.00988385679926116,0.012631251484625183,0.006417132825961593,0.055910312686498626,0.004356366884096248
0.5                 ,9292                ,1.1615              ,0.0341375           ,-0.0435737          ,-0.00943614         ,0.695089            ,-0.0327921          
0.5                 ,7692                ,0.9615              ,0.0316239           ,-0.0410766          ,-0.00945269         ,0.622137            ,-0.0374808          
0.5                 ,431.4576007401315,0.7078799376951183,0.007679243095026801,-0.00395001842779652,-0.0030093552215040894,0.12128214076572225,-0.009703580546991247
0.5                 ,6687                ,0.835875            ,0.0238605           ,-0.0296106          ,-0.00575013         ,0.507168            ,-0.0312185          
0.5                 ,13877.360094572368,0.14225823660030718,0.03241990799810131,-0.03778934477967755,0.006131481673008088,0.5952278943400936,-0.03225807955102744
0.5                 ,6791                ,0.848875            ,0.018924            ,-0.0218987          ,-0.00297472         ,0.446059            ,-0.0240511          
0.5                 ,6182                ,0.77275             ,0.0184693           ,-0.0217307          ,-0.00326134         ,0.428454            ,-0.0255907          
