0.5                 ,7258                ,0.90725             ,0.0243365           ,-0.0294467          ,-0.00511014         ,0.525719            ,-0.030365           
0.5                 ,5961                ,0.745125            ,0.0139828           ,-0.0152056          ,-0.00122285         ,0.349322            ,-0.0195986          
0.5                 ,15650.20073046875,1.365021661624756,0.08470823205745656,-0.05358503510423476,0.011560415226123152,0.7238971767562932,0.04193433616185896
0.5                 ,6850.8344648437505,0.4302742444421386,0.032003484440211824,0.044567088883439965,-0.01822021516869325,1.0095724191528253,-0.03640248727177866
0.5                 ,14932.0825859375,0.13105826009765642,0.0025508313599868493,-0.09328701784082229,-0.015903943915763084,0.010937907471091135,-0.04390282143031843
0.5                 ,7138                ,0.89225             ,0.0221446           ,-0.025974           ,-0.00382937         ,0.492485            ,-0.0277357          
0.5                 ,3499.6164570312503,1.0658056772802733,0.0424032180782513,-0.0017518909759121626,0.013545790585777581,0.08083587504807166,-0.07223741714035757
0.5                 ,9723.30704296875,0.7067464960668945,0.04627856716775459,-0.062407697934587544,-0.02682350839386243,1.7365112819534234,0.09110319342339747
0.5                 ,9005.1888984375,2.494864536419067,0.025802925897006584,-0.054687867958028866,-0.03311053036610145,0.598080835117728,0.023600185996539513
0.5                 ,9426.51014453125,2.2854133473779292,0.056030648795132226,-0.003957556683500368,0.010567727546295938,0.29052977777901345,-0.026402041727058963
0.5                 ,5596.546707031248,1.12564887414917,0.023801542448635513,-0.0844643550104695,-0.018882006955244727,0.5002236805099552,-0.013068114334099365
0.5                 ,11638.28876171875,3.0334533082391353,0.03975418261921841,-0.05358503510423476,-0.03741217697868604,1.666613314376443,0.008599517679459975
0.5                 ,21873.891316406254,1.0059624804113771,0.05215529970562893,-0.1329890005774098,0.023141771490773975,1.1074295737605984,0.06526870909953826
0.5                 ,24028.245749999995,2.8838453160668944,0.03975418261921841,0.005967939000646516,0.01553116594543201,0.40236652590218236,-0.04973641466473825
0.5                 ,12777.728152343749,3.661806875362549,0.09400906987226446,-0.11534367491670425,0.012883998799226103,1.4708990051608977,0.08860308203721755
0.5                 ,6611.46175,0.5870601023291016,0.07850767351425131,-0.0866700207180577,0.023141771490773975,1.0034890470642155,0.0344340020033192
0.5                 ,22831.382175781255,1.5744728506658936,0.011076599356894076,0.03684725890688126,-0.028147091966965382,0.7937951443332737,-0.042236080506198474
